title,detail_description,rating,reviews,URL
Allen Solly Men Shirt,"Allen Solly Men Shirt,Care Instructions: Machine Wash, Fit Type: Regular, allen-solly-navy-shirt, machine wash as per tag, Color Name : Navy, Fit : Custom Fit, Material : 100% Cotton",4.0,1 rating,https://amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzg4NDM5OTMxNzQ1MzcwOjE2ODQ0ODExNDI6c3BfYXRmX25leHQ6MjAwOTkwMDExMjU5OTg6OjA6Og&url=%2FAllen-Solly-Casual-Shirt-ALSFVCUF012619_42%2Fdp%2FB09J8XV9PX%2Fref%3Dsr_1_98_sspa%3Fcrid%3D1HKR4GMZ4XLL9%26keywords%3Dclothes%2Bfor%2Bmen%26qid%3D1684481142%26refinements%3Dp_n_feature_nineteen_browse-bin%253A27064186031%26rnid%3D11301356031%26s%3Dapparel%26sprefix%3D%252Capparel%252C170%26sr%3D1-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
blackberrys Men's Urban Roger Slim Fit Non-Stretch Khakis-UT-Walden,"blackberrys Men's Urban Roger Slim Fit Non-Stretch Khakis-UT-Walden,Care Instructions: Machine Wash, Fit Type: Slim Fit, Fabric:- Cotton, Pattern:- Solid, Fit:- Slim Fit, Wash Care:- Machine Wash",3.6,38 ratings,https://amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzg4NDM5OTMxNzQ1MzcwOjE2ODQ0ODExNDI6c3BfYXRmX25leHQ6MjAwODE5MjM1NzQyOTg6OjA6Og&url=%2Fblackberrys-Urban-Burnt-Orange-Khaki%2Fdp%2FB07W539F6J%2Fref%3Dsr_1_99_sspa%3Fcrid%3D1HKR4GMZ4XLL9%26keywords%3Dclothes%2Bfor%2Bmen%26qid%3D1684481142%26refinements%3Dp_n_feature_nineteen_browse-bin%253A27064186031%26rnid%3D11301356031%26s%3Dapparel%26sprefix%3D%252Capparel%252C170%26sr%3D1-99-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
blackberrys Men's Urban Roger Slim Fit Stretchable Khakis-UT-Crop,"blackberrys Men's Urban Roger Slim Fit Stretchable Khakis-UT-Crop,Care Instructions: Machine Wash, Fit Type: Slim Fit, Fabric:- Cotton, Pattern:- Solid, Fit:- Slim Fit, Wash Care:- Machine Wash",3.0,7 ratings,https://amazon.in/sspa/click?ie=UTF8&spc=MTo2Nzg4NDM5OTMxNzQ1MzcwOjE2ODQ0ODExNDI6c3BfYXRmX25leHQ6MjAxNDUzNzE1NTg2OTg6OjA6Og&url=%2Fblackberrys-Slim-Urban-Olive-Khaki%2Fdp%2FB07W3LQP2T%2Fref%3Dsr_1_100_sspa%3Fcrid%3D1HKR4GMZ4XLL9%26keywords%3Dclothes%2Bfor%2Bmen%26qid%3D1684481142%26refinements%3Dp_n_feature_nineteen_browse-bin%253A27064186031%26rnid%3D11301356031%26s%3Dapparel%26sprefix%3D%252Capparel%252C170%26sr%3D1-100-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Levi's Men's 65504 Skinny Fit Jeans,"Levi's Men's 65504 Skinny Fit Jeans,Care Instructions: Machine Wash, Fit Type: Skinny, Levi's 65504 Skinny Fit Jeans",4.2,94 ratings,https://amazon.in/Levis-Skinny-Jeans-A3223-0001_Dark-Indigo_36/dp/B09PVNLQGS/ref=sr_1_101?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-101
Van Heusen Denim Labs Men's Skinny Fit Jeans,"Van Heusen Denim Labs Men's Skinny Fit Jeans,Care Instructions: Machine Wash, Fit Type: Skinny, Skinny Fit, 76% Cotton, 21% Polyester and 3% Lycra, Casual",2.4,2 ratings,https://amazon.in/Van-Heusen-Denim-Labs-VXDNCRKF049964_Teal_28/dp/B09V44GKKZ/ref=sr_1_102?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-102
Levi's Men Jeans,"Levi's Men Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Levi's Men's 511 Slim Fit Jeans",3.8,106 ratings,https://amazon.in/Levis-Mens-Slim-Jeans-18298-1269_Blue_30/dp/B0B77NKYNX/ref=sr_1_103?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-103
U.S. POLO ASSN. Men Jeans,"U.S. POLO ASSN. Men Jeans,Care Instructions: Machine Wash, Fit Type: Slim, MEN'S JEANS",3.0,7 ratings,https://amazon.in/Polo-Association-Casual-Pants-UDJENO0546_Grey_34/dp/B09XXNYSL3/ref=sr_1_104?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-104
Levi's Men Jeans,"Levi's Men Jeans,Care Instructions: Hand Wash Only, Fit Type: Regular Fit, Department : Mens, Color : Black, Material : Cotton",3.8,131 ratings,https://amazon.in/Levis-Mens-Regular-Jeans-36087-0483_Black_32/dp/B09BVWPNTH/ref=sr_1_105?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-105
U.S. POLO ASSN. Men Blue Brandon Slim Tapered Fit Whiskered Jeans,"U.S. POLO ASSN. Men Blue Brandon Slim Tapered Fit Whiskered Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Mid-rise waist, Button and zip fly closure, Five pockets, Stone washed and whiskered, Brand fit: Brandon fit",3.0,5 ratings,https://amazon.in/U-S-POLO-ASSN-Jeans-UDJENO0472_Blue_34/dp/B0B31V8ZLH/ref=sr_1_106?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-106
Marks & Spencer Men Jeans,"Marks & Spencer Men Jeans,Care Instructions: Machine Wash, Fit Type: Straight, Color name: Black, Material: Cotton, Machine Wash",2.1,4 ratings,https://amazon.in/Marks-Spencer-Relaxed-T17-6541M_Black_36/dp/B07WLSGTHX/ref=sr_1_107?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-107
Marks & Spencer Men's Regular Jeans,"Marks & Spencer Men's Regular Jeans,Care Instructions: Machine Wash, Fit Type: Regular",5.0,2 ratings,https://amazon.in/Marks-Spencer-Regular-T17_1640T_Medium-Blue_32/dp/B09RT1P3GT/ref=sr_1_108?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-108
Pepe Jeans Men's Regular Jeans,"Pepe Jeans Men's Regular Jeans,Care Instructions: Machine Wash, Fit Type: Regular, Casual Wear",3.5,9 ratings,https://amazon.in/Pepe-Jeans-Regular-PM205210EC1200034_Dark-WASH_34/dp/B08D6CYDG1/ref=sr_1_109?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-109
Marks & Spencer Men Jeans,"Marks & Spencer Men Jeans,Care Instructions: Machine Wash, Fit Type: Straight, Pure Cotton Regular Fit Jeans, 100% cotton(exclusive of trimmings)",2.6,2 ratings,https://amazon.in/Marks-Spencer-Regular-T17_6540M_Light-Blue_34/dp/B09RST5CLT/ref=sr_1_110?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-110
Pepe Jeans Men Dark Blue Jeans,"Pepe Jeans Men Dark Blue Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Rise :: Mid Rise, Fade :: Light Fade, Distress :: Clean Look, Fit :: Slim Fit, Closure :: Button & Zip",,,https://amazon.in/Pepe-Jeans-Chino-PM206014Q033_Dark-Used_36/dp/B095KK9FWL/ref=sr_1_111?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-111
Max Men's Slim Fit Jeans,"Max Men's Slim Fit Jeans,Care Instructions: Machine Wash, Fit Type: Regular Fit, 73 COTTON 25 POLY 2 SPANDEX, BLACK, MAX Men Jeans, Care : Machine Wash",3.8,12 ratings,https://amazon.in/Max-Mens-Regular-Jeans-NOOSNSMBKNDBLACK_Black_34/dp/B09CNRV394/ref=sr_1_112?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-112
Wrangler Men's Slim Fit Jeans,"Wrangler Men's Slim Fit Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Material : Stretch Cotton, Color : Grey, Department: mens",4.2,4 ratings,https://amazon.in/Wrangler-Mens-Slim-Jeans-WMJN003253_Grey_38/dp/B09RMYQLC1/ref=sr_1_113?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-113
Max Men's Carrot Fit Jeans,"Max Men's Carrot Fit Jeans,Care Instructions: Machine Wash, MAX Solid Jeans, Color :Mid Blue, Fabric :98% Cotton 2% Spandex",1.0,1 rating,https://amazon.in/Max-Distressed-Carrot-DMCCASU2223TDMID-Blue_36/dp/B09TDD5B43/ref=sr_1_114?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-114
Pepe Jeans Men's Chinox Super Skinny Fit Mid Waist Ankle Length Jeans,"Pepe Jeans Men's Chinox Super Skinny Fit Mid Waist Ankle Length Jeans,Care Instructions: Machine Wash, Fit Type: Skinny, Super Skinny Fit",4.0,2 ratings,https://amazon.in/Pepe-Jeans-Skinny-PM206614G228_MID-WASH_34/dp/B09Q6FBP3V/ref=sr_1_115?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-115
U.S. POLO ASSN. Men Light Blue Mid Rise Henry Cropped Length Jeans,"U.S. POLO ASSN. Men Light Blue Mid Rise Henry Cropped Length Jeans,Care Instructions: Machine Wash, Fit Type: Fitted, Cotton",5.0,1 rating,https://amazon.in/U-S-POLO-ASSN-Fitted-UDJEN0503_Blue_32/dp/B0B6Q3MHM1/ref=sr_1_116?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-116
Van Heusen Denim Labs Men's Regular Fit Jeans,"Van Heusen Denim Labs Men's Regular Fit Jeans,Care Instructions: Machine Wash, Fit Type: Regular Fit, Regular Fit, 91% Cotton, 7% Polyester and 2% Lycra|Slim Fit Jeans, Casual",3.1,6 ratings,https://amazon.in/Van-Heusen-Denim-Labs-VXDNUBTFD60502_Navy_30/dp/B09QT8SKTT/ref=sr_1_117?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-117
Wrangler Men's Slim Fit Jeans,"Wrangler Men's Slim Fit Jeans,Care Instructions: Hand Wash Only, Wrangler Denims",3.8,9 ratings,https://amazon.in/Wrangler-Deadwood-Denims-Sunlight-Size34/dp/B0B397PX1T/ref=sr_1_118?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-118
Pepe Jeans Men's Tapered Fit Low Waist Lightly Washed Jeans,"Pepe Jeans Men's Tapered Fit Low Waist Lightly Washed Jeans,Care Instructions: Machine Wash, Fit Type: Western, Tapered Fit",,,https://amazon.in/Pepe-Jeans-Western-PM206610Q051_Light-WASH_38/dp/B09Q6CV12X/ref=sr_1_119?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-119
Wrangler Men Jeans,"Wrangler Men Jeans,Care Instructions: Hand Wash Only, Fit Type: Slim, Wrangler Denims",3.3,3 ratings,https://amazon.in/Wrangler-Magnus-Denims-Midnight-Indigo/dp/B0B396PLSQ/ref=sr_1_120?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-120
U.S. POLO ASSN. Men Blue Brandon Slim Tapered Fit Dark Wash Jeans,"U.S. POLO ASSN. Men Blue Brandon Slim Tapered Fit Dark Wash Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Cotton",,,https://amazon.in/U-S-POLO-ASSN-Jeans-UDJEN0466_Blue_32/dp/B0B6Q6H562/ref=sr_1_121?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-121
Pepe Jeans Men's Slim Jeans,"Pepe Jeans Men's Slim Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Cotton Blend",3.0,1 rating,https://amazon.in/Pepe-Jeans-Mens-Chino-RODY-Navy/dp/B099J9V3WN/ref=sr_1_122?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-122
Pepe Jeans Men's Vapour Slim Fit Mid Waist Lightly Washed Jeans,"Pepe Jeans Men's Vapour Slim Fit Mid Waist Lightly Washed Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Slim Fit",5.0,1 rating,https://amazon.in/Pepe-Jeans-Mens-PM206738Q053_Light-WASH_36/dp/B09Q6DDZ84/ref=sr_1_123?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-123
Max Men's Washed Slim Fit Denim Jeans,"Max Men's Washed Slim Fit Denim Jeans,Care Instructions: Machine Wash, Fit Type: Slim, 72 COTTON 25 POLY 3 ELASTANE, DARK GREY, MAX Men Jeans, Care : Machine Wash",3.3,4 ratings,https://amazon.in/Max-Regular-Jeans-NOOSNSLGRVDDARK-Grey_Dark/dp/B09CNRKTR5/ref=sr_1_124?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-124
Pepe Jeans Men's Slim Jeans,"Pepe Jeans Men's Slim Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Rise :: Mid Rise, Fade :: Light Fade, Distress :: Clean Look, Fit :: Slim Fit, Closure :: Button & Zip",,,https://amazon.in/Pepe-Jeans-Chino-PM206008Q033_Dark-Used_36/dp/B095KJ2YW7/ref=sr_1_125?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-125
Max Men's Eco Wash Drawstring Waist Carrot Fit Jeans,"Max Men's Eco Wash Drawstring Waist Carrot Fit Jeans,Care Instructions: Machine Wash, Fabric:98% COTTON 2% SPANDEX, Colour:LIGHT BLUE",1.0,1 rating,https://amazon.in/Max-Drawstring-Carrot-DMCCASU2201JGLIGHT-Blue_36/dp/B0B1F224MW/ref=sr_1_126?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-126
U.S. POLO ASSN. Men's Skinny Jeans (UDJENO0584_Blue_38),"U.S. POLO ASSN. Men's Skinny Jeans (UDJENO0584_Blue_38),Care Instructions: Machine Wash, Fit Type: Skinny, Men's Jeans",4.0,1 rating,https://amazon.in/Association-Skinny-Casual-Pants-UDJENO0584_Blue_38/dp/B09XXP62KR/ref=sr_1_127?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-127
Max Men Men Distressed Carrot Fit Jeans (DMCCASU2211TDMID Blue_34),"Max Men Men Distressed Carrot Fit Jeans (DMCCASU2211TDMID Blue_34),Care Instructions: Machine Wash, Fit Type: Carrot Fit, Max Jeans, Colour :MID BLUE, Fabric :98% COTTON 2% SPANDEX",,,https://amazon.in/Max-Distressed-Carrot-DMCCASU2211TDMID-Blue_34/dp/B09S6KGPWL/ref=sr_1_128?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-128
U.S. POLO ASSN. Men Dark Blue Stone Wash Regallo Skinny Fit Jeans,"U.S. POLO ASSN. Men Dark Blue Stone Wash Regallo Skinny Fit Jeans,Care Instructions: Machine Wash, Fit Type: Skinny, Cotton",4.2,3 ratings,https://amazon.in/U-S-POLO-ASSN-Skinny-UDJEN0414_Blue_34/dp/B0B6Q33MM3/ref=sr_1_129?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-129
U.S. POLO ASSN. Men Jeans,"U.S. POLO ASSN. Men Jeans,Care Instructions: Machine Wash, Fit Type: Skinny, Cotton",3.1,7 ratings,https://amazon.in/U-S-POLO-ASSN-Skinny-UDJEN0425_Blue_34/dp/B0B6Q4TSH4/ref=sr_1_130?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-130
Marks and Spencer Men's Relaxed Fit Jeans (T17/6540M_Dark Indigo_30),"Marks and Spencer Men's Relaxed Fit Jeans (T17/6540M_Dark Indigo_30),Care Instructions: Machine Wash, Fit Type: Straight, By buying cotton products from M&S, you’re supporting more responsibly grown cotton through the Better Cotton Initiative, Color name: Dark inidgo, Slim fit",2.5,4 ratings,https://amazon.in/Marks-Spencer-T17-6540M_Dark-Indigo_42/dp/B07W4W2ZZT/ref=sr_1_131?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-131
Pepe Jeans Men's Slim Jeans (PM307216_Dark RED L),"Pepe Jeans Men's Slim Jeans (PM307216_Dark RED L),Care Instructions: Machine Wash, Fit Type: Regular Fit, 100% COTTON",4.4,3 ratings,https://amazon.in/Pepe-Jeans-Mens-Slim-PM307216_Dark/dp/B09ZYCL2LY/ref=sr_1_132?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-132
U.S. POLO ASSN. Men Black Regallo Skinny Fit Mid Rise Jeans,"U.S. POLO ASSN. Men Black Regallo Skinny Fit Mid Rise Jeans,Care Instructions: Machine Wash, Fit Type: Skinny, Cotton",,,https://amazon.in/U-S-POLO-ASSN-Skinny-UDJEN0431_Black_30/dp/B0B6Q2GV1H/ref=sr_1_133?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-133
U.S. POLO ASSN. Men Dark Blue Brandon Slim Tapered Fit Stone Wash Jeans,"U.S. POLO ASSN. Men Dark Blue Brandon Slim Tapered Fit Stone Wash Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Mid-rise waist, Button and zip fly closure, Five pockets, Stone washed and whiskered, Brand fit: Brandon fit",5.0,2 ratings,https://amazon.in/U-S-POLO-ASSN-UDJENO0464_Dark-Blue_32/dp/B0B31T8S42/ref=sr_1_134?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-134
U.S. POLO ASSN. Men Jeans,"U.S. POLO ASSN. Men Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Cotton",4.0,1 rating,https://amazon.in/Polo-Association-Mens-Jeans-UDJC0072_Black_36/dp/B09V81FSD3/ref=sr_1_135?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-135
Pepe Jeans Men's Cash Straight Fit Mid Waist Jeans,"Pepe Jeans Men's Cash Straight Fit Mid Waist Jeans,Care Instructions: Machine Wash, Fit Type: Regular, Straight Fit",5.0,4 ratings,https://amazon.in/Pepe-Jeans-Regular-PM206710G221_MID-WASH_30/dp/B09Q6C436W/ref=sr_1_136?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-136
Wrangler Men's Skinny Fit Jeans,"Wrangler Men's Skinny Fit Jeans,Care Instructions: Hand Wash Only, Fit Type: Skinny, Wrangler Denims",,,https://amazon.in/Wrangler-Magnus-Denims-Midnight-Indigo/dp/B0B397V8DH/ref=sr_1_137?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-137
U.S. POLO ASSN. Men's Slim Jeans,"U.S. POLO ASSN. Men's Slim Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Cotton",,,https://amazon.in/Polo-Association-Mens-Jeans-UDJEN0302_Blue_32/dp/B09SQF3Q21/ref=sr_1_138?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-138
Pepe Jeans Men's Regular Jeans,"Pepe Jeans Men's Regular Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Package Contents: 1 Jeans, Color: Blue, Care Instructions: Machine Wash, Item Length Description: Regular",5.0,2 ratings,https://amazon.in/Pepe-Jeans-Mens-Pm206422aa0_28-Blue/dp/B097RGXB26/ref=sr_1_139?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-139
U.S. POLO ASSN. Men Light Blue Stone Wash Harold Slim Straight Fit Jeans,"U.S. POLO ASSN. Men Light Blue Stone Wash Harold Slim Straight Fit Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Cotton",4.5,2 ratings,https://amazon.in/U-S-POLO-ASSN-Jeans-UDJEN0518_Blue_32/dp/B0B6Q5QV63/ref=sr_1_140?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-140
Max Men Jeans,"Max Men Jeans,Care Instructions: Machine Wash, Fit Type: Slim Fit, 99 COTTON 1 SPANDEX, MID BLUE, MAX Men Jeans, Care : Machine Wash",3.7,6 ratings,https://amazon.in/Max-Regular-Jeans-NOOSNGVSLMB26MID-Blue_MID/dp/B09CNSDDDK/ref=sr_1_141?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-141
Pepe Jeans Men's Regular Jeans,"Pepe Jeans Men's Regular Jeans,Care Instructions: Machine Wash, Fit Type: Regular, Casual Wear",3.5,4 ratings,https://amazon.in/Pepe-Jeans-Regular-PM206096200032_MID-Dark_32/dp/B08D6D3P6Q/ref=sr_1_142?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-142
Pepe Jeans Men's Slim Jeans,"Pepe Jeans Men's Slim Jeans,Care Instructions: Machine Wash, Fit Type: Slim, Slim Fit",3.0,4 ratings,https://amazon.in/Pepe-Jeans-Chino-PM205958G133_Dark-Vint_28/dp/B095KK9ZQZ/ref=sr_1_143?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-143
Pepe Jeans Men's Chinox Super Skinny Fit Mid Waist Ankle Length Jeans,"Pepe Jeans Men's Chinox Super Skinny Fit Mid Waist Ankle Length Jeans,Care Instructions: Machine Wash, Fit Type: Skinny, Super Skinny Fit",5.0,1 rating,https://amazon.in/Pepe-Jeans-Mens-Skinny-PM206695H558_Brown_32/dp/B09Q6FJ98T/ref=sr_1_144?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481142&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-144
